,ano_semestre,ano,semestre,avg_valor_item,id_pais_origem,ncm,importador_municipio,importador_uf,urf,ano_x,semestre_x,ano_y,semestre_y
0,201801.0,2018,1,0.767083319524924,ARGENTINA,3.3071E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
1,201901.0,2019,1,0.772222207652198,ARGENTINA,3.3071E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
2,202201.0,2022,1,0.20800000000000002,ARGENTINA,3.3071E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
3,202202.0,2022,2,0.504388541675,ARGENTINA,3.3071E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
4,202301.0,2023,1,0.7741677333333333,ARGENTINA,3.3071E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
5,202302.0,2023,2,0.7726416667,ARGENTINA,3.3071E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
6,202401.0,2024,1,0.5499078289821142,ARGENTINA,3.3071E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
7,202402.0,2024,2,0.5496139205633881,ARGENTINA,3.3071E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
8,201801.0,2018,1,0.6915232841047674,ARGENTINA,3.307201E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
9,201802.0,2018,2,0.7191287899365673,ARGENTINA,3.307201E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
10,201901.0,2019,1,0.7039673559649007,ARGENTINA,3.307201E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
11,201902.0,2019,2,0.699999988079071,ARGENTINA,3.307201E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
12,202001.0,2020,1,0.6666666467984518,ARGENTINA,3.307201E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
13,202401.0,2024,1,0.6078058839114462,ARGENTINA,3.307201E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
14,202402.0,2024,2,0.6076356542558159,ARGENTINA,3.307201E7,SAO PAULO,SP,ALF - URUGUAIANA,,,,
15,201801.0,2018,1,0.5750000029802322,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
16,201802.0,2018,2,0.47599226772364317,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
17,201901.0,2019,1,0.5442320395142656,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
18,201902.0,2019,2,5.637383298480873,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
19,202001.0,2020,1,5.812572512184655,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
20,202002.0,2020,2,5.701482092095418,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
21,202101.0,2021,1,5.165591298167089,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
22,202102.0,2021,2,6.367615097576455,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
23,202201.0,2022,1,6.944083431725,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
24,202202.0,2022,2,6.979337745366666,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
25,202301.0,2023,1,6.245335999999999,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
26,202401.0,2024,1,9.358982663269671,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
27,202402.0,2024,2,9.37180322090353,ARGENTINA,3.307201E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
28,201802.0,2018,2,4.164999842643738,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
29,201901.0,2019,1,4.2200000286102295,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
30,201902.0,2019,2,3.8225000500679016,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
31,202001.0,2020,1,3.957499921321869,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
32,202101.0,2021,1,3.341666668256124,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
33,202102.0,2021,2,4.3647499661445615,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
34,202201.0,2022,1,5.196666666666666,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
35,202202.0,2022,2,4.58268,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
36,202301.0,2023,1,5.33565,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
37,202401.0,2024,1,5.144053027393511,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
38,202402.0,2024,2,5.146414159209712,ARGENTINA,3.307209E7,VINHEDO,SP,IRF - SÃO BORJA,,,,
39,202101.0,2021,1,0.9824999943375587,ARGENTINA,3.401119E7,ESTANCIA VELHA,RS,DRF NOVO HAMBURGO,2021.0,1.0,2021.0,1.0
40,202102.0,2021,2,0.9824999943375587,ARGENTINA,3.401119E7,ESTANCIA VELHA,RS,DRF NOVO HAMBURGO,2021.0,2.0,2021.0,2.0
41,202202.0,2022,2,1.76,ARGENTINA,3.401119E7,ESTANCIA VELHA,RS,DRF NOVO HAMBURGO,2022.0,2.0,2022.0,2.0
42,202301.0,2023,1,0.7413333333,ARGENTINA,3.401119E7,ESTANCIA VELHA,RS,DRF NOVO HAMBURGO,2023.0,1.0,2023.0,1.0
43,202401.0,2024,1,1.0330215878473439,ARGENTINA,3.401119E7,ESTANCIA VELHA,RS,DRF NOVO HAMBURGO,,,,
44,202402.0,2024,2,1.0326493751852155,ARGENTINA,3.401119E7,ESTANCIA VELHA,RS,DRF NOVO HAMBURGO,,,,
45,201902.0,2019,2,2.5,ARGENTINA,3.401209E7,SAO PAULO,SP,AEROPORTO INTERNACIONAL DE VIRACOPOS,,,,
46,202001.0,2020,1,5.314000005722046,ARGENTINA,3.401209E7,SAO PAULO,SP,AEROPORTO INTERNACIONAL DE VIRACOPOS,,,,
47,202002.0,2020,2,4.7515151746796835,ARGENTINA,3.401209E7,SAO PAULO,SP,AEROPORTO INTERNACIONAL DE VIRACOPOS,,,,
48,202102.0,2021,2,2.496666669845581,ARGENTINA,3.401209E7,SAO PAULO,SP,AEROPORTO INTERNACIONAL DE VIRACOPOS,,,,
49,202302.0,2023,2,5.0,ARGENTINA,3.401209E7,SAO PAULO,SP,AEROPORTO INTERNACIONAL DE VIRACOPOS,,,,
50,202401.0,2024,1,5.09731533375475,ARGENTINA,3.401209E7,SAO PAULO,SP,AEROPORTO INTERNACIONAL DE VIRACOPOS,,,,
51,202402.0,2024,2,5.100513679756318,ARGENTINA,3.401209E7,SAO PAULO,SP,AEROPORTO INTERNACIONAL DE VIRACOPOS,,,,
52,201801.0,2018,1,1338.0,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,ALF - URUGUAIANA,,,,
53,201901.0,2019,1,151.21331429174967,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,ALF - URUGUAIANA,,,,
54,201902.0,2019,2,63.64958729214138,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,ALF - URUGUAIANA,,,,
55,202001.0,2020,1,1.1179999887943268,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,ALF - URUGUAIANA,,,,
56,202002.0,2020,2,1.2066667079925537,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,ALF - URUGUAIANA,,,,
57,202101.0,2021,1,1.4574999916553497,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,ALF - URUGUAIANA,,,,
58,202102.0,2021,2,1.5544444289030852,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,ALF - URUGUAIANA,,,,
59,202401.0,2024,1,-1185.3970011880156,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,ALF - URUGUAIANA,,,,
60,202402.0,2024,2,-1188.6856159764575,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,ALF - URUGUAIANA,,,,
61,201801.0,2018,1,1.2499999761581422,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,JAGUARAO,,,,
62,201802.0,2018,2,1.172166656785541,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,JAGUARAO,,,,
63,201901.0,2019,1,1.1520000033908422,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,JAGUARAO,,,,
64,201902.0,2019,2,1.141666677263048,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,JAGUARAO,,,,
65,202001.0,2020,1,1.2000000476837158,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,JAGUARAO,,,,
66,202102.0,2021,2,1.4200000026490953,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,JAGUARAO,,,,
67,202201.0,2022,1,1.4616666667,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,JAGUARAO,,,,
68,202401.0,2024,1,1.5717538813859449,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,JAGUARAO,,,,
69,202402.0,2024,2,1.5724657887605247,ARGENTINA,3.402114E7,CACHOEIRINHA,RS,JAGUARAO,,,,
70,201801.0,2018,1,1.190000057220459,ARGENTINA,3.402114E7,CHAPECO,SC,ALF - URUGUAIANA,,,,
71,201802.0,2018,2,1.284999966621399,ARGENTINA,3.402114E7,CHAPECO,SC,ALF - URUGUAIANA,,,,
72,201901.0,2019,1,1.190000057220459,ARGENTINA,3.402114E7,CHAPECO,SC,ALF - URUGUAIANA,,,,
73,202001.0,2020,1,1.2300000190734863,ARGENTINA,3.402114E7,CHAPECO,SC,ALF - URUGUAIANA,,,,
74,202002.0,2020,2,1.2000000476837158,ARGENTINA,3.402114E7,CHAPECO,SC,ALF - URUGUAIANA,,,,
75,202101.0,2021,1,1.2775000178813936,ARGENTINA,3.402114E7,CHAPECO,SC,ALF - URUGUAIANA,,,,
76,202102.0,2021,2,1.4950000023841858,ARGENTINA,3.402114E7,CHAPECO,SC,ALF - URUGUAIANA,,,,
77,202401.0,2024,1,1.4646249989181683,ARGENTINA,3.402114E7,CHAPECO,SC,ALF - URUGUAIANA,,,,
78,202402.0,2024,2,1.4650721654742966,ARGENTINA,3.402114E7,CHAPECO,SC,ALF - URUGUAIANA,,,,
79,201801.0,2018,1,557.089999973774,ARGENTINA,3.402114E7,FLORIANOPOLIS,SC,ALF - URUGUAIANA,,,,
80,201802.0,2018,2,1.1749999672174454,ARGENTINA,3.402114E7,FLORIANOPOLIS,SC,ALF - URUGUAIANA,,,,
81,201901.0,2019,1,1.098203687976908,ARGENTINA,3.402114E7,FLORIANOPOLIS,SC,ALF - URUGUAIANA,,,,
82,201902.0,2019,2,1.1632671797795902,ARGENTINA,3.402114E7,FLORIANOPOLIS,SC,ALF - URUGUAIANA,,,,
83,202001.0,2020,1,1.0810984720786412,ARGENTINA,3.402114E7,FLORIANOPOLIS,SC,ALF - URUGUAIANA,,,,
84,202002.0,2020,2,1.1694444484180873,ARGENTINA,3.402114E7,FLORIANOPOLIS,SC,ALF - URUGUAIANA,,,,
85,202101.0,2021,1,1.2267999965190888,ARGENTINA,3.402114E7,FLORIANOPOLIS,SC,ALF - URUGUAIANA,,,,
86,202102.0,2021,2,1.3715387956779785,ARGENTINA,3.402114E7,FLORIANOPOLIS,SC,ALF - URUGUAIANA,,,,
87,202401.0,2024,1,-305.23001410614233,ARGENTINA,3.402114E7,FLORIANOPOLIS,SC,ALF - URUGUAIANA,,,,
88,202402.0,2024,2,-306.066280920757,ARGENTINA,3.402114E7,FLORIANOPOLIS,SC,ALF - URUGUAIANA,,,,
89,202001.0,2020,1,1.1200000047683716,ARGENTINA,3.402114E7,ICARA,SC,ALF - URUGUAIANA,2020.0,1.0,2020.0,1.0
90,202002.0,2020,2,1.2000000476837158,ARGENTINA,3.402114E7,ICARA,SC,ALF - URUGUAIANA,2020.0,2.0,2020.0,2.0
91,202101.0,2021,1,1.2533333532015483,ARGENTINA,3.402114E7,ICARA,SC,ALF - URUGUAIANA,2021.0,1.0,2021.0,1.0
92,202102.0,2021,2,1.450000023841858,ARGENTINA,3.402114E7,ICARA,SC,ALF - URUGUAIANA,2021.0,2.0,2021.0,2.0
93,202401.0,2024,1,1.9304756286895213,ARGENTINA,3.402114E7,ICARA,SC,ALF - URUGUAIANA,,,,
94,202402.0,2024,2,1.932405935617453,ARGENTINA,3.402114E7,ICARA,SC,ALF - URUGUAIANA,,,,
95,201801.0,2018,1,1.2000000476837158,ARGENTINA,3.402114E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
96,201802.0,2018,2,1.0674999952316284,ARGENTINA,3.402114E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
97,201901.0,2019,1,1.0592407174684384,ARGENTINA,3.402114E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
98,201902.0,2019,2,1.1071933548200468,ARGENTINA,3.402114E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
99,202001.0,2020,1,176.64375000447035,ARGENTINA,3.402114E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
100,202002.0,2020,2,1.2000000476837158,ARGENTINA,3.402114E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
101,202101.0,2021,1,1.2433333166440328,ARGENTINA,3.402114E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
102,202102.0,2021,2,106.28911110660765,ARGENTINA,3.402114E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
103,202401.0,2024,1,146.52401617098076,ARGENTINA,3.402114E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
104,202402.0,2024,2,146.7693949253662,ARGENTINA,3.402114E7,ITAJAI,SC,ALF - URUGUAIANA,,,,
105,201801.0,2018,1,1.253333330154419,ARGENTINA,3.402114E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
106,201802.0,2018,2,1.25,ARGENTINA,3.402114E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
107,201901.0,2019,1,1.190000057220459,ARGENTINA,3.402114E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
108,201902.0,2019,2,1.1433333555857341,ARGENTINA,3.402114E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
109,202001.0,2020,1,1.155000001192093,ARGENTINA,3.402114E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
110,202002.0,2020,2,1.193333347638448,ARGENTINA,3.402114E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
111,202101.0,2021,1,1.257499997615814,ARGENTINA,3.402114E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
112,202102.0,2021,2,1.4950000023841858,ARGENTINA,3.402114E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
113,202401.0,2024,1,1.4140634971044221,ARGENTINA,3.402114E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
114,202402.0,2024,2,1.4144458685963741,ARGENTINA,3.402114E7,JOINVILLE,SC,ALF - URUGUAIANA,,,,
115,202001.0,2020,1,1.3568666760126749,ARGENTINA,3.402114E7,MACEIO,AL,IRF - PORTO DE SUAPE,2020.0,1.0,2020.0,1.0
116,202002.0,2020,2,1.3499999642372131,ARGENTINA,3.402114E7,MACEIO,AL,IRF - PORTO DE SUAPE,2020.0,2.0,2020.0,2.0
117,202101.0,2021,1,1.5300000055631002,ARGENTINA,3.402114E7,MACEIO,AL,IRF - PORTO DE SUAPE,2021.0,1.0,2021.0,1.0
118,202102.0,2021,2,1.7166666984558105,ARGENTINA,3.402114E7,MACEIO,AL,IRF - PORTO DE SUAPE,2021.0,2.0,2021.0,2.0
119,202401.0,2024,1,2.4347313173753946,ARGENTINA,3.402114E7,MACEIO,AL,IRF - PORTO DE SUAPE,,,,
120,202402.0,2024,2,2.4374390369214325,ARGENTINA,3.402114E7,MACEIO,AL,IRF - PORTO DE SUAPE,,,,
121,201901.0,2019,1,1.190000057220459,ARGENTINA,3.402114E7,MARINGA,PR,ALF - FOZ DO IGUAÇU,,,,
122,201902.0,2019,2,1.1200000047683716,ARGENTINA,3.402114E7,MARINGA,PR,ALF - FOZ DO IGUAÇU,,,,
123,202001.0,2020,1,1.1600000063578289,ARGENTINA,3.402114E7,MARINGA,PR,ALF - FOZ DO IGUAÇU,,,,
124,202002.0,2020,2,1.2000000476837158,ARGENTINA,3.402114E7,MARINGA,PR,ALF - FOZ DO IGUAÇU,,,,
125,202101.0,2021,1,1.2425000274181366,ARGENTINA,3.402114E7,MARINGA,PR,ALF - FOZ DO IGUAÇU,,,,
126,202102.0,2021,2,1.4699999916553497,ARGENTINA,3.402114E7,MARINGA,PR,ALF - FOZ DO IGUAÇU,,,,
127,202201.0,2022,1,1.56,ARGENTINA,3.402114E7,MARINGA,PR,ALF - FOZ DO IGUAÇU,,,,
128,202401.0,2024,1,1.7615854997720248,ARGENTINA,3.402114E7,MARINGA,PR,ALF - FOZ DO IGUAÇU,,,,
129,202402.0,2024,2,1.7628903123878672,ARGENTINA,3.402114E7,MARINGA,PR,ALF - FOZ DO IGUAÇU,,,,
130,201902.0,2019,2,1.1233333349227905,ARGENTINA,3.402114E7,MARINGA,PR,ALF - URUGUAIANA,,,,
131,202001.0,2020,1,1.1600000063578289,ARGENTINA,3.402114E7,MARINGA,PR,ALF - URUGUAIANA,,,,
132,202002.0,2020,2,1.2000000476837158,ARGENTINA,3.402114E7,MARINGA,PR,ALF - URUGUAIANA,,,,
133,202101.0,2021,1,1.2566666873296102,ARGENTINA,3.402114E7,MARINGA,PR,ALF - URUGUAIANA,,,,
134,202102.0,2021,2,1.549999976158142,ARGENTINA,3.402114E7,MARINGA,PR,ALF - URUGUAIANA,,,,
135,202201.0,2022,1,1.56,ARGENTINA,3.402114E7,MARINGA,PR,ALF - URUGUAIANA,,,,
136,202401.0,2024,1,1.8691898344287097,ARGENTINA,3.402114E7,MARINGA,PR,ALF - URUGUAIANA,,,,
137,202402.0,2024,2,1.8707945740348464,ARGENTINA,3.402114E7,MARINGA,PR,ALF - URUGUAIANA,,,,
138,201901.0,2019,1,1.1850000023841858,ARGENTINA,3.402114E7,PORTAO,RS,ALF - URUGUAIANA,,,,
139,201902.0,2019,2,1.149999976158142,ARGENTINA,3.402114E7,PORTAO,RS,ALF - URUGUAIANA,,,,
140,202001.0,2020,1,1.1299999952316284,ARGENTINA,3.402114E7,PORTAO,RS,ALF - URUGUAIANA,,,,
141,202002.0,2020,2,1.1633333365122478,ARGENTINA,3.402114E7,PORTAO,RS,ALF - URUGUAIANA,,,,
142,202101.0,2021,1,1.212499988079071,ARGENTINA,3.402114E7,PORTAO,RS,ALF - URUGUAIANA,,,,
143,202102.0,2021,2,1.3574999850988387,ARGENTINA,3.402114E7,PORTAO,RS,ALF - URUGUAIANA,,,,
144,202401.0,2024,1,1.4351354012856632,ARGENTINA,3.402114E7,PORTAO,RS,ALF - URUGUAIANA,,,,
145,202402.0,2024,2,1.43572467084104,ARGENTINA,3.402114E7,PORTAO,RS,ALF - URUGUAIANA,,,,
146,201802.0,2018,2,1.3919999837875365,ARGENTINA,3.402114E7,RECIFE,PE,IRF - PORTO DE SUAPE,,,,
147,201901.0,2019,1,1.3548888550864326,ARGENTINA,3.402114E7,RECIFE,PE,IRF - PORTO DE SUAPE,,,,
148,201902.0,2019,2,1.4274999797344208,ARGENTINA,3.402114E7,RECIFE,PE,IRF - PORTO DE SUAPE,,,,
149,202001.0,2020,1,1.3799999952316284,ARGENTINA,3.402114E7,RECIFE,PE,IRF - PORTO DE SUAPE,,,,
150,202102.0,2021,2,1.58,ARGENTINA,3.402114E7,RECIFE,PE,IRF - PORTO DE SUAPE,,,,
151,202401.0,2024,1,1.688076484760856,ARGENTINA,3.402114E7,RECIFE,PE,IRF - PORTO DE SUAPE,,,,
152,202402.0,2024,2,1.6886450496759409,ARGENTINA,3.402114E7,RECIFE,PE,IRF - PORTO DE SUAPE,,,,
153,201801.0,2018,1,1.1699999570846558,ARGENTINA,3.402114E7,SAPUCAIA DO SUL,RS,ALF - URUGUAIANA,2018.0,1.0,2018.0,1.0
154,201901.0,2019,1,1.2400000095367432,ARGENTINA,3.402114E7,SAPUCAIA DO SUL,RS,ALF - URUGUAIANA,2019.0,1.0,2019.0,1.0
155,202001.0,2020,1,1.2000000476837158,ARGENTINA,3.402114E7,SAPUCAIA DO SUL,RS,ALF - URUGUAIANA,2020.0,1.0,2020.0,1.0
156,202002.0,2020,2,1.2000000476837158,ARGENTINA,3.402114E7,SAPUCAIA DO SUL,RS,ALF - URUGUAIANA,2020.0,2.0,2020.0,2.0
157,202401.0,2024,1,1.2496734726195555,ARGENTINA,3.402114E7,SAPUCAIA DO SUL,RS,ALF - URUGUAIANA,,,,
158,202402.0,2024,2,1.2497728374581492,ARGENTINA,3.402114E7,SAPUCAIA DO SUL,RS,ALF - URUGUAIANA,,,,
159,201802.0,2018,2,1.0433333317438762,ARGENTINA,3.402114E7,TURVO,SC,ALF - URUGUAIANA,,,,
160,201901.0,2019,1,1.096666693687439,ARGENTINA,3.402114E7,TURVO,SC,ALF - URUGUAIANA,,,,
161,201902.0,2019,2,1.1633332967758179,ARGENTINA,3.402114E7,TURVO,SC,ALF - URUGUAIANA,,,,
162,202001.0,2020,1,1.1799999475479126,ARGENTINA,3.402114E7,TURVO,SC,ALF - URUGUAIANA,,,,
163,202101.0,2021,1,1.2266666579246521,ARGENTINA,3.402114E7,TURVO,SC,ALF - URUGUAIANA,,,,
164,202102.0,2021,2,1.3633333587646483,ARGENTINA,3.402114E7,TURVO,SC,ALF - URUGUAIANA,,,,
165,202401.0,2024,1,1.5348413018939482,ARGENTINA,3.402114E7,TURVO,SC,ALF - URUGUAIANA,,,,
166,202402.0,2024,2,1.535663679454558,ARGENTINA,3.402114E7,TURVO,SC,ALF - URUGUAIANA,,,,
167,201801.0,2018,1,1.2699999809265137,ARGENTINA,3.402114E7,UBERLANDIA,MG,ALF - FOZ DO IGUAÇU,,,,
168,201802.0,2018,2,1.1958333293596903,ARGENTINA,3.402114E7,UBERLANDIA,MG,ALF - FOZ DO IGUAÇU,,,,
169,201901.0,2019,1,1.2150000214576722,ARGENTINA,3.402114E7,UBERLANDIA,MG,ALF - FOZ DO IGUAÇU,,,,
170,202101.0,2021,1,326.125,ARGENTINA,3.402114E7,UBERLANDIA,MG,ALF - FOZ DO IGUAÇU,,,,
171,202102.0,2021,2,75.2335714093844,ARGENTINA,3.402114E7,UBERLANDIA,MG,ALF - FOZ DO IGUAÇU,,,,
172,202201.0,2022,1,1.535,ARGENTINA,3.402114E7,UBERLANDIA,MG,ALF - FOZ DO IGUAÇU,,,,
173,202401.0,2024,1,198.51948712655576,ARGENTINA,3.402114E7,UBERLANDIA,MG,ALF - FOZ DO IGUAÇU,,,,
174,202402.0,2024,2,198.8335553883735,ARGENTINA,3.402114E7,UBERLANDIA,MG,ALF - FOZ DO IGUAÇU,,,,
175,201802.0,2018,2,1.2300000190734863,ARGENTINA,3.402119E7,PORTAO,RS,ALF - URUGUAIANA,2018.0,2.0,2018.0,2.0
176,201901.0,2019,1,1.1824999749660492,ARGENTINA,3.402119E7,PORTAO,RS,ALF - URUGUAIANA,2019.0,1.0,2019.0,1.0
177,202002.0,2020,2,1.175000011920929,ARGENTINA,3.402119E7,PORTAO,RS,ALF - URUGUAIANA,2020.0,2.0,2020.0,2.0
178,202101.0,2021,1,1.399999988079071,ARGENTINA,3.402119E7,PORTAO,RS,ALF - URUGUAIANA,2021.0,1.0,2021.0,1.0
179,202401.0,2024,1,1.4728502426020782,ARGENTINA,3.402119E7,PORTAO,RS,ALF - URUGUAIANA,,,,
180,202402.0,2024,2,1.473352968395389,ARGENTINA,3.402119E7,PORTAO,RS,ALF - URUGUAIANA,,,,
181,202201.0,2022,1,1.46,ARGENTINA,3.40231E7,CACHOEIRINHA,RS,IRF - CHUÍ,2022.0,1.0,2022.0,1.0
182,202202.0,2022,2,1.66618888886,ARGENTINA,3.40231E7,CACHOEIRINHA,RS,IRF - CHUÍ,2022.0,2.0,2022.0,2.0
183,202301.0,2023,1,1.59953125,ARGENTINA,3.40231E7,CACHOEIRINHA,RS,IRF - CHUÍ,2023.0,1.0,2023.0,1.0
184,202302.0,2023,2,1.2934999999999999,ARGENTINA,3.40231E7,CACHOEIRINHA,RS,IRF - CHUÍ,2023.0,2.0,2023.0,2.0
185,202401.0,2024,1,1.3297908794333182,ARGENTINA,3.40231E7,CACHOEIRINHA,RS,IRF - CHUÍ,,,,
186,202402.0,2024,2,1.3286202161872893,ARGENTINA,3.40231E7,CACHOEIRINHA,RS,IRF - CHUÍ,,,,
187,202201.0,2022,1,266.97166666665,ARGENTINA,3.40231E7,MACEIO,AL,IRF - PORTO DE SUAPE,2022.0,1.0,2022.0,1.0
188,202202.0,2022,2,1.8599999999999999,ARGENTINA,3.40231E7,MACEIO,AL,IRF - PORTO DE SUAPE,2022.0,2.0,2022.0,2.0
189,202301.0,2023,1,1.8595000000000002,ARGENTINA,3.40231E7,MACEIO,AL,IRF - PORTO DE SUAPE,2023.0,1.0,2023.0,1.0
190,202302.0,2023,2,1.619,ARGENTINA,3.40231E7,MACEIO,AL,IRF - PORTO DE SUAPE,2023.0,2.0,2023.0,2.0
191,202401.0,2024,1,-132.2374263657257,ARGENTINA,3.40231E7,MACEIO,AL,IRF - PORTO DE SUAPE,,,,
192,202402.0,2024,2,-133.5773258174304,ARGENTINA,3.40231E7,MACEIO,AL,IRF - PORTO DE SUAPE,,,,
193,202201.0,2022,1,14.879999999999999,ARGENTINA,3.4025E7,GUARULHOS,SP,AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,2022.0,1.0,2022.0,1.0
194,202202.0,2022,2,15.486262,ARGENTINA,3.4025E7,GUARULHOS,SP,AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,2022.0,2.0,2022.0,2.0
195,202301.0,2023,1,13.070217,ARGENTINA,3.4025E7,GUARULHOS,SP,AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,2023.0,1.0,2023.0,1.0
196,202302.0,2023,2,15.003626,ARGENTINA,3.4025E7,GUARULHOS,SP,AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,2023.0,2.0,2023.0,2.0
197,202401.0,2024,1,12.915596531197025,ARGENTINA,3.4025E7,GUARULHOS,SP,AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,,,,
198,202402.0,2024,2,12.90426255314469,ARGENTINA,3.4025E7,GUARULHOS,SP,AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,,,,
199,202002.0,2020,2,5.255000114440918,ARGENTINA,3.4029029E7,ARACOIABA DA SERRA,SP,ALF - URUGUAIANA,2020.0,2.0,2020.0,2.0
200,202101.0,2021,1,5.2550000572204585,ARGENTINA,3.4029029E7,ARACOIABA DA SERRA,SP,ALF - URUGUAIANA,2021.0,1.0,2021.0,1.0
201,202201.0,2022,1,5.255,ARGENTINA,3.4029029E7,ARACOIABA DA SERRA,SP,ALF - URUGUAIANA,2022.0,1.0,2022.0,1.0
202,202202.0,2022,2,5.255,ARGENTINA,3.4029029E7,ARACOIABA DA SERRA,SP,ALF - URUGUAIANA,2022.0,2.0,2022.0,2.0
203,202401.0,2024,1,5.254999885564304,ARGENTINA,3.4029029E7,ARACOIABA DA SERRA,SP,ALF - URUGUAIANA,,,,
204,202402.0,2024,2,5.254999884991077,ARGENTINA,3.4029029E7,ARACOIABA DA SERRA,SP,ALF - URUGUAIANA,,,,
205,201902.0,2019,2,4.6458333532015486,ARGENTINA,3.4029029E7,SAO LEOPOLDO,RS,ALF - URUGUAIANA,2019.0,2.0,2019.0,2.0
